iter	Passed	Remaining
568	20817	527977
569	20855	527983
570	20892	527937
571	20928	527886
572	20962	527785
573	20996	527702
574	21032	527633
575	21067	527553
576	21102	527478
577	21137	527422
578	21171	527314
579	21206	527230
580	21243	527202
581	21278	527132
582	21313	527067
583	21360	527275
584	21396	527223
585	21432	527177
586	21466	527075
587	21501	527004
588	21535	526911
589	21569	526807
590	21604	526723
591	21636	526595
592	21672	526530
593	21705	526411
594	21740	526327
595	21772	526191
596	21807	526108
597	21843	526062
598	21878	525989
599	21913	525920
600	21947	525831
601	21980	525707
602	22016	525649
603	22051	525585
604	22085	525488
605	22120	525424
606	22156	525373
607	22191	525295
608	22226	525214
609	22260	525119
610	22295	525052
611	22330	524976
612	22367	524962
613	22402	524882
614	22438	524832
615	22471	524732
616	22505	524636
617	22540	524548
618	22573	524448
619	22608	524370
620	22643	524306
621	22679	524259
622	22713	524168
623	22748	524093
624	22791	524202
625	22831	524258
626	22876	524413
627	22917	524467
628	22956	524486
629	23000	524634
630	23042	524725
631	23081	524747
632	23120	524769
633	23158	524755
634	23194	524705
635	23227	524598
636	23264	524563
637	23299	524488
638	23335	524455
639	23374	524460
640	23453	525379
641	23523	526082
642	23599	526941
643	23648	527172
644	23697	527406
645	23744	527603
646	23793	527834
647	23842	528077
648	23891	528300
649	23941	528555
650	23991	528798
651	24039	529007
652	24085	529182
653	24134	529398
654	24183	529626
655	24229	529805
656	24274	529946
657	24322	530147
658	24369	530319
659	24421	530604
660	24468	530787
661	24515	530969
662	24564	531199
663	24612	531386
664	24658	531551
665	24706	531741
666	24755	531967
667	24800	532097
668	24854	532422
669	24906	532699
670	24951	532835
671	24998	533001
672	25046	533201
673	25103	533575
674	25149	533733
675	25198	533941
676	25246	534126
677	25290	534236
678	25334	534339
679	25385	534592
680	25432	534756
681	25490	535145
682	25538	535342
683	25587	535532
684	25641	535851
685	25689	536043
686	25737	536213
687	25784	536383
688	25831	536531
689	25881	536751
690	25932	536999
691	25983	537242
692	26038	537565
693	26092	537866
694	26145	538149
695	26197	538400
696	26253	538740
697	26327	539449
